profile,distance_m,elevation_m
1,0.0,137.87548828125
1,4.0,137.40054321289062
1,8.0,136.91665649414062
1,12.0,136.42660522460938
1,16.0,135.9325408935547
1,20.0,135.43467712402344
1,24.0,134.93499755859375
1,28.0,134.43472290039062
1,32.0,133.9376983642578
1,36.0,133.4473876953125
1,40.0,132.9647979736328
1,44.0,132.49398803710938
1,48.0,132.02821350097656
1,52.0,131.56613159179688
1,56.0,131.1054229736328
1,60.0,130.64402770996094
1,64.0,130.18446350097656
1,68.0,129.72573852539062
1,72.0,129.2690887451172
1,76.0,128.8153533935547
1,80.0,128.3627471923828
1,84.0,127.91757202148438
1,88.0,127.47631072998047
1,92.0,127.04316711425781
1,96.0,126.6186752319336
1,100.0,126.1976318359375
1,104.0,125.78372955322266
1,108.0,125.36982727050781
1,112.0,124.96021270751953
1,116.0,124.55460357666016
1,120.0,124.15203094482422
1,124.0,123.75579833984375
1,128.0,123.36043548583984
1,132.0,122.96541595458984
1,136.0,122.56807708740234
1,140.0,122.16754913330078
1,144.0,121.76808166503906
1,148.0,121.37614440917969
1,152.0,120.99900817871094
1,156.0,120.6413345336914
1,160.0,120.30388641357422
1,164.0,119.9897689819336
1,168.0,119.68751525878906
1,172.0,119.39342498779297
1,176.0,119.10301971435547
1,180.0,118.81358337402344
1,184.0,118.52567291259766
1,188.0,118.23895263671875
1,192.0,117.95508575439453
1,196.0,117.67415618896484
1,200.0,117.3978271484375
1,204.0,117.12802124023438
1,208.0,116.86399841308594
1,212.0,116.60314178466797
1,216.0,116.34129333496094
1,220.0,116.07763671875
1,224.0,115.80747985839844
1,228.0,115.53643035888672
1,232.0,115.26460266113281
1,236.0,114.99349212646484
1,240.0,114.72476196289062
1,244.0,114.45462036132812
1,248.0,114.18408966064453
1,252.0,113.91117858886719
1,256.0,113.63504028320312
1,260.0,113.35460662841797
1,264.0,113.06273651123047
1,268.0,112.75961303710938
1,272.0,112.44367218017578
1,276.0,112.11627960205078
1,280.0,111.78079223632812
1,284.0,111.43757629394531
1,288.0,111.09269714355469
1,292.0,110.75064086914062
1,296.0,110.41883850097656
1,300.0,110.10253143310547
1,304.0,109.79512786865234
1,308.0,109.46827697753906
1,312.0,109.09822845458984
1,316.0,108.67475128173828
1,320.0,108.20787811279297
2,0.0,147.1258087158203
2,4.0,146.76318359375
2,8.0,146.3873748779297
2,12.0,145.99920654296875
2,16.0,145.60255432128906
2,20.0,145.20265197753906
2,24.0,144.80337524414062
2,28.0,144.4064178466797
2,32.0,144.01065063476562
2,36.0,143.61627197265625
2,40.0,143.2236328125
2,44.0,142.8359375
2,48.0,142.44970703125
2,52.0,142.05905151367188
