profile,distance_m,elevation_m
1,0.0,101.80091094970703
1,4.0,101.35011291503906
1,8.0,100.88213348388672
1,12.0,100.40254211425781
1,16.0,99.92102813720703
1,20.0,99.44744873046875
1,24.0,98.9859619140625
1,28.0,98.53422546386719
1,32.0,98.08659362792969
1,36.0,97.63922882080078
1,40.0,97.1888198852539
1,44.0,96.7336654663086
1,48.0,96.27279663085938
1,52.0,95.8064193725586
1,56.0,95.3354721069336
1,60.0,94.86317443847656
1,64.0,94.39349365234375
1,68.0,93.9278564453125
1,72.0,93.46473693847656
1,76.0,93.00265502929688
1,80.0,92.54273986816406
1,84.0,92.08755493164062
1,88.0,91.63966369628906
1,92.0,91.19825744628906
1,96.0,90.7638168334961
1,100.0,90.3366470336914
1,104.0,89.91455078125
1,108.0,89.48633575439453
1,112.0,89.03988647460938
1,116.0,88.56336975097656
1,120.0,88.04679107666016
1,124.0,87.49887084960938
1,128.0,86.94281005859375
1,132.0,86.41145324707031
1,136.0,85.93077087402344
1,140.0,85.50473022460938
1,144.0,85.1185531616211
1,148.0,84.75535583496094
1,152.0,84.40267944335938
1,156.0,84.0552749633789
1,160.0,83.71250915527344
1,164.0,83.37467193603516
1,168.0,83.04065704345703
1,172.0,82.7101058959961
1,176.0,82.38444519042969
1,180.0,82.06639099121094
1,184.0,81.75894927978516
1,188.0,81.46337127685547
1,192.0,81.17729949951172
1,196.0,80.89527893066406
1,200.0,80.61334991455078
1,204.0,80.33137512207031
1,208.0,80.05213165283203
1,212.0,79.77742004394531
1,216.0,79.50875854492188
1,220.0,79.24857330322266
1,224.0,78.9997329711914
1,228.0,78.76460266113281
1,232.0,78.54473114013672
1,236.0,78.34190368652344
1,240.0,78.15753173828125
1,244.0,77.99237060546875
1,248.0,77.8452377319336
1,252.0,77.71343994140625
1,256.0,77.59353637695312
1,260.0,77.48387908935547
1,264.0,77.38525390625
1,268.0,77.29940032958984
1,272.0,77.22777557373047
1,276.0,77.16954040527344
1,280.0,77.12417602539062
1,284.0,77.09160614013672
1,288.0,77.07244873046875
1,292.0,77.06512451171875
1,296.0,77.0650405883789
1,300.0,77.06703186035156
1,304.0,77.06919860839844
1,308.0,77.07340240478516
1,312.0,77.08169555664062
