profile,distance_m,elevation_m
1,0.0,165.54946899414062
1,4.0,164.296142578125
1,8.0,163.04429626464844
1,12.0,161.78758239746094
1,16.0,160.5200958251953
1,20.0,159.2390899658203
1,24.0,157.94711303710938
1,28.0,156.6433868408203
1,32.0,155.32821655273438
1,36.0,154.00233459472656
1,40.0,152.66746520996094
1,44.0,151.32920837402344
1,48.0,149.9927978515625
1,52.0,148.66592407226562
1,56.0,147.3584442138672
1,60.0,146.0803680419922
1,64.0,144.84486389160156
1,68.0,143.6626434326172
1,72.0,142.53863525390625
1,76.0,141.47882080078125
1,80.0,140.48573303222656
1,84.0,139.56295776367188
1,88.0,138.71224975585938
1,92.0,137.92025756835938
1,96.0,137.1848602294922
1,100.0,136.50523376464844
1,104.0,135.88076782226562
1,108.0,135.3126678466797
1,112.0,134.7779083251953
1,116.0,134.26686096191406
1,120.0,133.77359008789062
1,124.0,133.2943572998047
1,128.0,132.8338165283203
1,132.0,132.37152099609375
1,136.0,131.8949737548828
1,140.0,131.394775390625
1,144.0,130.87039184570312
1,148.0,130.34124755859375
1,152.0,129.81814575195312
1,156.0,129.3161163330078
1,160.0,128.84510803222656
1,164.0,128.40626525878906
1,168.0,127.99895477294922
1,172.0,127.61383056640625
1,176.0,127.2437515258789
1,180.0,126.88482666015625
1,184.0,126.53266906738281
1,188.0,126.18356323242188
1,192.0,125.8342514038086
1,196.0,125.4837646484375
1,200.0,125.13446044921875
1,204.0,124.78883361816406
1,208.0,124.44901275634766
1,212.0,124.11609649658203
1,216.0,123.78726196289062
1,220.0,123.461181640625
1,224.0,123.1358642578125
1,228.0,122.8097152709961
1,232.0,122.4836196899414
1,236.0,122.1583023071289
1,240.0,121.83808898925781
1,244.0,121.5274429321289
1,248.0,121.22956085205078
1,252.0,120.94745635986328
1,256.0,120.67977142333984
1,260.0,120.42681121826172
1,264.0,120.18892669677734
1,268.0,119.96580505371094
1,272.0,119.7569580078125
1,276.0,119.5599594116211
1,280.0,119.3744888305664
1,284.0,119.20252990722656
1,288.0,119.04704284667969
1,292.0,118.91081237792969
1,296.0,118.79255676269531
1,300.0,118.6883316040039
1,304.0,118.59349822998047
1,308.0,118.50390625
1,312.0,118.4173583984375
1,316.0,118.33344268798828
1,320.0,118.25222778320312
2,0.0,205.6023406982422
2,4.0,204.4453887939453
2,8.0,203.34335327148438
2,12.0,202.33773803710938
2,16.0,201.425048828125
2,20.0,200.5692596435547
2,24.0,199.7280731201172
2,28.0,198.878173828125
2,32.0,198.0157012939453
2,36.0,197.13722229003906
2,40.0,196.22694396972656
2,44.0,195.26431274414062
2,48.0,194.24722290039062
2,52.0,193.2032470703125
2,56.0,192.17471313476562
2,60.0,191.1869354248047
2,64.0,190.2346649169922
2,68.0,189.28982543945312
2,72.0,188.3260498046875
2,76.0,187.33377075195312
2,80.0,186.31536865234375
2,84.0,185.27955627441406
2,88.0,184.23561096191406
2,92.0,183.186767578125
2,96.0,182.1349334716797
2,100.0,181.07723999023438
2,104.0,180.00608825683594
2,108.0,178.9103546142578
2,112.0,177.77818298339844
2,116.0,176.60362243652344
2,120.0,175.3881072998047
2,124.0,174.14137268066406
2,128.0,172.87884521484375
2,132.0,171.62042236328125
2,136.0,170.38177490234375
2,140.0,169.1732940673828
2,144.0,168.00038146972656
2,148.0,166.86572265625
2,152.0,165.76730346679688
2,156.0,164.7017822265625
2,160.0,163.66461181640625
2,164.0,162.6501007080078
2,168.0,161.6512908935547
2,172.0,160.65977478027344
2,176.0,159.6663055419922
2,180.0,158.66229248046875
2,184.0,157.6424560546875
2,188.0,156.60781860351562
2,192.0,155.56674194335938
